ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,incognito_mode
2024-10-27T13:22:16Z,windows,9017,Stay With Me,tricksingh,Stay With Me,spotify:track:6GVYqMsa9Niic3cNrzIiOn,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T13:22:18Z,windows,0,Turri Jandi,Shazia Manzoor,Turri Jandi,spotify:track:1gSqal5vT2GzXgDPMwMelX,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T13:27:59Z,windows,338858,Faaslay,Hasan Raheem,1 2 3 4 5,spotify:track:6SJ9AERbXUIZSFyY4J25mB,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:24:28Z,windows,284793,Faaslay,Hasan Raheem,1 2 3 4 5,spotify:track:6SJ9AERbXUIZSFyY4J25mB,,,,remote,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:27:29Z,windows,179429,Hungama,Hasan Raheem,Hungama,spotify:track:3v2vP8uet5H9VFbrvXPQWX,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:31:15Z,windows,225685,Peechay Hutt,Hasan Raheem,Peechay Hutt,spotify:track:6ePcfMCQ7uUKwAamUiVtXL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:34:26Z,windows,189172,Joona,Hasan Raheem,Joona,spotify:track:18twglRl0wFIIMtFOy2CHs,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:37:10Z,windows,163790,Yaadein,Hasan Raheem,1 2 3 4 5,spotify:track:3i6kareUgfpj9RSOnaXlYm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:38:24Z,windows,71664,Mehrbaan,Ritviz,Mehrbaan,spotify:track:2iBaJVyzkRj1JipRiCqzUL,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T15:41:46Z,windows,197585,LOVER BOY ROMANCE (feat. Hasan Raheem & Natasha Noorani),Umair,ROCKSTAR WITHOUT A GUITAR,spotify:track:28H1HZZmzRkIv8RURFycO2,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:42:33Z,windows,46235,Faasla,Shamoon Ismail,Scars & Screws,spotify:track:3TB0OtQMzrPoNcmXfUMVzC,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T15:42:45Z,windows,7515,Sahara,Hasan Raheem,1 2 3 4 5,spotify:track:2wixiINOjX8L2ciIkLmnia,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T15:44:47Z,windows,119917,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:44:56Z,windows,8211,Aisa Hi Hun,Hasan Raheem,"Maybe, It's Love",spotify:track:3gu9ZDobPMFUCMwBnuWARG,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T15:46:58Z,windows,119821,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:47:04Z,windows,5760,Aisa Hi Hun,Hasan Raheem,"Maybe, It's Love",spotify:track:3gu9ZDobPMFUCMwBnuWARG,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T15:49:05Z,windows,119872,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:51:05Z,windows,119999,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:53:05Z,windows,119800,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:55:06Z,windows,119821,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:57:06Z,windows,119820,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T15:59:06Z,windows,119769,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:01:07Z,windows,119986,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:03:07Z,windows,119949,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:05:07Z,windows,119802,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:07:07Z,windows,119952,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:09:08Z,windows,119844,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:11:09Z,windows,120000,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:13:09Z,windows,119749,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:15:34Z,windows,119770,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:17:35Z,windows,119832,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:19:35Z,windows,119757,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:21:35Z,windows,119938,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:23:36Z,windows,119827,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:25:36Z,windows,120000,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:27:36Z,windows,119766,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:29:37Z,windows,119978,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:31:37Z,windows,119889,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:32:26Z,windows,283400,Hungama,Hasan Raheem,Hungama,spotify:track:3v2vP8uet5H9VFbrvXPQWX,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:34:28Z,windows,484,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:34:28Z,windows,120000,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:40:13Z,windows,243317,Conversation,Talwiinder,Conversation,spotify:track:0i7hmzHYai87aZzlKT7MhO,,,,playbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:43:30Z,windows,195239,Gallan 4,Talwiinder,Gallan 4,spotify:track:1SPuc7uit9YBlua4eaVz06,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:47:56Z,windows,265774,Jhol,Maanu,Jhol,spotify:track:4XTgFBxBHN6var1BzAgE1m,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:48:17Z,windows,17956,Love Again,Annural Khalid,Love Again,spotify:track:5Deg8uiLYB1f4jDwsLcc8E,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:21Z,windows,451,Summer High,AP Dhillon,Summer High,spotify:track:1aL9518P5G72N92b48tuKw,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:27Z,windows,2071,Kehdena,Abdul Hannan,Kehdena,spotify:track:6o8tuwVDjGn3fUoiFsNNba,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:29Z,windows,0,Udh Chaliye,Danny Zee,Udh Chaliye,spotify:track:1nclw0f2veqDK2PAdR779g,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:31Z,windows,0,Nasha,Talwiinder,Nasha,spotify:track:2JgTFjNOi9fsXsnmANnYWu,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:33Z,windows,0,4U,Maanu,4U,spotify:track:5E17LNMDov8A01xUxK8Xaf,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:35Z,windows,0,Mujhe Leh Chal,Annural Khalid,Mujhe Le Chal,spotify:track:4odsSGg1pT5Qrpj3ZOqQx0,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:37Z,windows,0,Ma Belle,AP Dhillon,Ma Belle,spotify:track:3D0pmiK3zyF9PudyJ8mkor,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:40Z,windows,0,ALL WE HAD (feat. Asim Azhar & Annural Khalid),Umair,ROCKSTAR WITHOUT A GUITAR,spotify:track:1s3R9uVmrUaqiWluVc1RR6,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:42Z,windows,0,Funk Song,Kidjaywest,Funk Song,spotify:track:53LVgD7RguP5syVZfA76G7,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:44Z,windows,0,Jaam,Talwiinder,Jaam,spotify:track:62qoAAMdorfvejEWvQ9Liq,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:48:58Z,windows,9525,JOGI,Maanu,JOGI,spotify:track:6KO2ptwXLvr8JiGxk2rFHl,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:49:08Z,windows,6725,sweat,Haiden Henderson,sweat,spotify:track:1O5UqpLWNMgYhV69gi9pEM,,,,playbtn,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T16:53:11Z,windows,240256,Sweater Weather,The Neighbourhood,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,,,,playbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:56:38Z,windows,206088,Softcore,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,spotify:track:2K7xn816oNHJZ0aVqdQsha,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T16:56:44Z,windows,4391,Night Changes,One Direction,FOUR,spotify:track:5O2P9iiztwhomNh8xkR9lJ,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T17:01:06Z,windows,256532,West Coast,Lana Del Rey,Ultraviolence,spotify:track:5Y6nVaayzitvsD5F7nr3DV,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T17:01:16Z,windows,5731,i'm yours,Isabel LaRosa,i'm yours,spotify:track:37vVp2sWHuuIBOSl1NswP6,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T17:01:21Z,windows,0,Sweater Weather - Sped Up,The Neighbourhood,I Love You.,spotify:track:5HzMZWEwP8baubqhmpjX75,,,,playbtn,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T17:05:25Z,windows,240336,Sweater Weather,The Neighbourhood,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,,,,playbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T17:20:09Z,windows,179258,Reflections,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,spotify:track:2xql0pid3EUwW38AsywxhV,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T17:20:15Z,windows,0,End of Beginning,Djo,DECIDE,spotify:track:3qhlB30KknSejmIvZZLjOD,,,,playbtn,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T17:24:20Z,windows,240363,Sweater Weather,The Neighbourhood,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,,,,playbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T17:24:42Z,windows,21545,Reflections,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,spotify:track:2xql0pid3EUwW38AsywxhV,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-27T17:30:13Z,windows,324465,Chlorine,Twenty One Pilots,Trench,spotify:track:23OXdR7YuUBVWh5hSnYJau,,,,playbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T17:33:29Z,windows,195880,Heathens,Twenty One Pilots,Heathens,spotify:track:6i0V12jOa3mr6uu4WYhUBr,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T17:37:21Z,windows,189973,Starboy,The Weeknd,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,,,,trackdone,logout,FALSE,FALSE,FALSE,FALSE
2024-10-27T17:38:04Z,windows,3352,Starboy,The Weeknd,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,,,,remote,logout,FALSE,FALSE,FALSE,FALSE
2024-10-27T17:43:55Z,windows,324376,Chlorine,Twenty One Pilots,Trench,spotify:track:23OXdR7YuUBVWh5hSnYJau,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T17:49:20Z,windows,267382,You Are In Love (Taylor's Version),Taylor Swift,1989 (Taylor's Version),spotify:track:0TyGh27YQ5LknmiDhCzJiT,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T17:52:21Z,windows,180162,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:0CD7DzeCsuPJygddqlUVYa,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T18:38:37Z,windows,0,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),spotify:track:5QUIK7ZtziW8kGWo8RqopF,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-27T18:42:07Z,windows,203680,My Boy Only Breaks His Favorite Toys,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,spotify:track:7uGYWMwRy24dm7RUDDhUlD,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T18:54:21Z,windows,180643,Fresh Out The Slammer,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,spotify:track:7IWcDWOfiooH5hRs9XOVYz,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T18:56:58Z,windows,156237,I Can Fix Him (No Really I Can),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,spotify:track:5chnRTB9qMK3W1M41SnU9s,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T19:00:36Z,windows,217784,I Can Do It With a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,spotify:track:2fPvQfGQEZOKtJ9qXeL4x8,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T19:04:19Z,windows,221967,imgonnagetyouback,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,spotify:track:1kcwpPDQnqEqmezzXdJTCP,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T19:08:20Z,windows,238673,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,spotify:track:62E2nR0od0M5HYxuYLaDz7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T19:11:21Z,windows,180283,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),spotify:track:0CD7DzeCsuPJygddqlUVYa,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T19:16:01Z,windows,279828,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),spotify:track:3CCRVu4F91Qp2mnGjmWBrf,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-27T19:18:28Z,windows,146151,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),spotify:track:5QUIK7ZtziW8kGWo8RqopF,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-28T13:00:46Z,windows,1085,Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),spotify:track:6M9ppdfFjR1AbpUl3Y8DcV,,,,trackdone,unexpected-exit,FALSE,FALSE,FALSE,FALSE
2024-10-28T13:00:46Z,windows,222663,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),spotify:track:3CCRVu4F91Qp2mnGjmWBrf,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,FALSE
2024-10-28T13:00:46Z,windows,30026,Down Bad,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,spotify:track:1kbEbBdEgQdQeLXCJh28pJ,,,,trackdone,unexpected-exit,FALSE,FALSE,FALSE,FALSE
2024-10-28T13:41:37Z,android,167973,Aarzu,Hasan Raheem,Aarzu,spotify:track:5pBRSczAiFZEtrIwH1LqAo,,,,remote,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-28T13:44:52Z,android,194763,OBVIOUS (feat. Hasan Raheem),Umair,ROCKSTAR WITHOUT A GUITAR,spotify:track:40MgoUXdjPRk27R1Fp7EAp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-28T13:44:56Z,android,3459,Faltu Pyar,Hasan Raheem,Faltu Pyar,spotify:track:1yFryDjhXXIIaJA1dKqrab,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-28T13:49:31Z,android,192776,Faaslay,Hasan Raheem,1 2 3 4 5,spotify:track:6SJ9AERbXUIZSFyY4J25mB,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-28T13:52:31Z,android,178505,Hungama,Hasan Raheem,Hungama,spotify:track:3v2vP8uet5H9VFbrvXPQWX,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-28T13:52:48Z,android,16922,Joona,Hasan Raheem,Joona,spotify:track:18twglRl0wFIIMtFOy2CHs,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-28T13:55:32Z,android,160241,Yaadein,Hasan Raheem,1 2 3 4 5,spotify:track:3i6kareUgfpj9RSOnaXlYm,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-28T13:57:33Z,android,119336,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-28T13:58:02Z,android,28439,Aisa Hi Hun,Hasan Raheem,"Maybe, It's Love",spotify:track:3gu9ZDobPMFUCMwBnuWARG,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-28T14:01:01Z,android,177134,Sahara,Hasan Raheem,1 2 3 4 5,spotify:track:2wixiINOjX8L2ciIkLmnia,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-28T14:03:01Z,android,119352,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-28T14:05:44Z,android,162361,Yaadein,Hasan Raheem,1 2 3 4 5,spotify:track:3i6kareUgfpj9RSOnaXlYm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-28T14:10:09Z,android,264487,Jhol,Maanu,Jhol,spotify:track:4XTgFBxBHN6var1BzAgE1m,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-28T14:11:40Z,android,89935,Peechay Hutt,Hasan Raheem,Peechay Hutt,spotify:track:6ePcfMCQ7uUKwAamUiVtXL,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-28T14:19:54Z,android,278410,Sweater Weather,The Neighbourhood,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,,,,clickrow,remote,FALSE,FALSE,FALSE,FALSE
2024-10-29T04:22:41Z,windows,242731,Sweater Weather,The Neighbourhood,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,,,,remote,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-29T04:26:08Z,windows,205050,Faaslay,Hasan Raheem,1 2 3 4 5,spotify:track:6SJ9AERbXUIZSFyY4J25mB,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T04:29:07Z,windows,177905,Sahara,Hasan Raheem,1 2 3 4 5,spotify:track:2wixiINOjX8L2ciIkLmnia,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T04:31:07Z,windows,119958,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T05:36:44Z,windows,45243,Yaadein,Hasan Raheem,1 2 3 4 5,spotify:track:3i6kareUgfpj9RSOnaXlYm,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-29T05:40:11Z,windows,205218,Faaslay,Hasan Raheem,1 2 3 4 5,spotify:track:6SJ9AERbXUIZSFyY4J25mB,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T05:41:46Z,windows,93864,Fana,Hasan Raheem,1 2 3 4 5,spotify:track:5ll2XFNltQ7WFh8QCsJORp,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-29T05:44:46Z,windows,177913,Sahara,Hasan Raheem,1 2 3 4 5,spotify:track:2wixiINOjX8L2ciIkLmnia,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T05:46:46Z,windows,119765,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T05:49:31Z,windows,163566,Yaadein,Hasan Raheem,1 2 3 4 5,spotify:track:3i6kareUgfpj9RSOnaXlYm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T05:53:57Z,windows,265628,Jhol,Maanu,Jhol,spotify:track:4XTgFBxBHN6var1BzAgE1m,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T05:56:57Z,windows,179313,Hungama,Hasan Raheem,Hungama,spotify:track:3v2vP8uet5H9VFbrvXPQWX,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T05:57:43Z,windows,45401,Pareshaniyan,Kashmir,Khwaab,spotify:track:6FsgFmSXFIL4y5UWPoiucj,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,FALSE
2024-10-29T06:00:34Z,windows,168794,Aarzu,Hasan Raheem,Aarzu,spotify:track:5pBRSczAiFZEtrIwH1LqAo,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T06:03:50Z,windows,195638,OBVIOUS (feat. Hasan Raheem),Umair,ROCKSTAR WITHOUT A GUITAR,spotify:track:40MgoUXdjPRk27R1Fp7EAp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T06:04:03Z,windows,12507,kidhar?,Maanu,kidhar?,spotify:track:4T4zLKjpso1xQAq0osYzV3,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-29T06:05:41Z,windows,96182,Fana,Hasan Raheem,1 2 3 4 5,spotify:track:5ll2XFNltQ7WFh8QCsJORp,,,,clickrow,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-29T06:07:45Z,windows,119874,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,clickrow,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T06:10:29Z,windows,163701,Yaadein,Hasan Raheem,1 2 3 4 5,spotify:track:3i6kareUgfpj9RSOnaXlYm,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T06:10:57Z,windows,28069,Filhaal,Towers,Filhaal,spotify:track:0PNU96DGl5PRswbstQgbtv,,,,trackdone,endplay,FALSE,TRUE,FALSE,FALSE
2024-10-29T06:15:04Z,windows,240188,Sweater Weather,The Neighbourhood,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,,,,playbtn,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T06:19:04Z,windows,238980,Sweater Weather,The Neighbourhood,I Love You.,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T06:21:04Z,windows,119907,Mehbooba,Hasan Raheem,1 2 3 4 5,spotify:track:1KjNSAlv5QpiXQz20ru0l7,,,,trackdone,trackdone,FALSE,FALSE,FALSE,FALSE
2024-10-29T06:24:04Z,windows,176898,Faaslay,Hasan Raheem,1 2 3 4 5,spotify:track:6SJ9AERbXUIZSFyY4J25mB,,,,trackdone,logout,FALSE,FALSE,FALSE,FALSE
